TimeStamp;Ventilador;PC;AC;Lampara;TV;;
04/04/2024 05:00:00;0.0246;0.0084;0.0178;0.0224;0.0003;;
04/04/2024 06:00:00;0.1130;0.0084;0.0000;0.0246;0.0060;;
04/04/2024 07:00:00;0.0126;0.0130;0.0000;0.0170;0.0046;;
04/04/2024 08:00:00;0.0160;0.0218;0.0000;0.0102;0.0001;;
04/04/2024 09:00:00;0.0397;0.0215;0.0000;0.0137;0.0586;;
04/04/2024 10:00:00;0.0823;0.0206;0.0000;0.0112;0.0607;;
04/04/2024 11:00:00;0.0214;0.0195;0.0000;0.0002;0.0002;;
04/04/2024 12:00:00;0.0160;0.0148;0.0000;0.0000;0.0001;;
04/04/2024 13:00:00;0.0161;0.0091;0.0000;0.0000;0.0001;;
04/04/2024 14:00:00;0.0739;0.0069;0.1131;0.0201;0.0140;;
04/04/2024 15:00:00;0.1443;0.0043;0.6591;0.0222;0.0337;;
04/04/2024 16:00:00;0.0922;0.0076;0.6358;0.0178;0.0351;;
04/04/2024 17:00:00;0.0966;0.0066;0.6308;0.0177;0.0333;;
04/04/2024 18:00:00;0.0980;0.0000;0.5703;0.0215;0.0341;;
04/04/2024 19:00:00;0.0879;0.0000;0.6236;0.0177;0.0348;;
04/04/2024 20:00:00;0.0234;0.0000;0.6105;0.0078;0.0342;;
04/04/2024 21:00:00;0.0255;0.0000;0.5127;0.0159;0.0132;;
04/04/2024 22:00:00;0.0173;0.0000;0.4345;0.0023;0.0003;;
04/04/2024 23:00:00;0.0161;0.0000;0.3669;0.0000;0.0003;;
04/05/2024 00:00:00;0.0161;0.0000;0.2011;0.0000;0.0002;;
04/05/2024 01:00:00;0.0160;0.0000;0.1058;0.0000;0.0002;;
04/05/2024 02:00:00;0.0161;0.0000;0.2071;0.0001;0.0001;;
04/05/2024 03:00:00;0.0160;0.0000;0.1090;0.0000;0.0006;;
04/05/2024 04:00:00;0.0161;0.0000;0.2049;0.0002;0.0003;;
04/05/2024 05:00:00;0.0161;0.0000;0.3494;0.0236;0.0006;;
04/05/2024 06:00:00;0.0496;0.0000;0.0000;0.0202;0.0004;;
04/05/2024 07:00:00;0.0422;0.0000;0.0000;0.0027;0.0003;;
04/05/2024 08:00:00;0.0160;0.0000;0.0000;0.0024;0.0002;;
04/05/2024 09:00:00;0.0768;0.0024;0.0000;0.0182;0.0002;;
04/05/2024 10:00:00;0.0332;0.0218;0.0000;0.0092;0.0005;;
04/05/2024 11:00:00;0.0574;0.0191;0.0000;0.0079;0.0156;;
04/05/2024 12:00:00;0.0161;0.0081;0.0000;0.0074;0.0857;;
04/05/2024 13:00:00;0.0224;0.0000;0.0000;0.0016;0.0857;;
04/05/2024 14:00:00;0.0863;0.0000;0.5220;0.0072;0.0849;;
04/05/2024 15:00:00;0.0783;0.0000;0.7208;0.0048;0.0736;;
04/05/2024 16:00:00;0.0511;0.0000;0.7162;0.0001;0.0596;;
04/05/2024 17:00:00;0.0162;0.0000;0.6699;0.0057;0.0791;;
04/05/2024 18:00:00;0.0345;0.0000;0.6574;0.0145;0.0873;;
04/05/2024 19:00:00;0.0390;0.0000;0.6686;0.0151;0.0823;;
04/05/2024 20:00:00;0.0165;0.0000;0.6761;0.0162;0.0342;;
04/05/2024 21:00:00;0.0164;0.0000;0.5889;0.0112;0.0454;;
04/05/2024 22:00:00;0.0176;0.0000;0.6014;0.0097;0.0211;;
04/05/2024 23:00:00;0.0162;0.0000;0.4366;0.0000;0.0016;;
04/06/2024 00:00:00;0.0161;0.0000;0.4211;0.0001;0.0004;;
04/06/2024 01:00:00;0.0161;0.0000;0.4047;0.0000;0.0006;;
04/06/2024 02:00:00;0.0161;0.0000;0.4128;0.0000;0.0004;;
04/06/2024 03:00:00;0.0161;0.0000;0.3893;0.0000;0.0003;;
04/06/2024 04:00:00;0.0161;0.0000;0.3233;0.0000;0.0003;;
04/06/2024 05:00:00;0.0161;0.0000;0.2041;0.0001;0.0008;;
04/06/2024 06:00:00;0.0172;0.0000;0.1079;0.0069;0.0003;;
04/06/2024 07:00:00;0.0234;0.0000;0.4440;0.0074;0.0003;;
04/06/2024 08:00:00;0.0234;0.0000;0.6259;0.0017;0.0002;;
04/06/2024 09:00:00;0.0245;0.0000;0.0000;0.0080;0.0001;;
04/06/2024 10:00:00;0.0679;0.0000;0.0000;0.0080;0.0001;;
04/06/2024 11:00:00;0.0233;0.0000;0.0000;0.0085;0.0048;;
04/06/2024 12:00:00;0.1280;0.0000;0.5439;0.0095;0.0239;;
04/06/2024 13:00:00;0.0751;0.0000;0.7435;0.0079;0.0334;;
04/06/2024 14:00:00;0.0778;0.0000;0.7436;0.0077;0.0340;;
04/06/2024 15:00:00;0.0672;0.0000;0.7548;0.0039;0.0341;;
04/06/2024 16:00:00;0.0733;0.0000;0.6941;0.0007;0.0332;;
04/06/2024 17:00:00;0.0234;0.0000;0.6884;0.0018;0.0342;;
04/06/2024 18:00:00;0.0234;0.0000;0.6497;0.0143;0.0270;;
04/06/2024 19:00:00;0.0235;0.0000;0.6626;0.0162;0.0003;;
04/06/2024 20:00:00;0.0235;0.0000;0.6561;0.0150;0.0001;;
04/06/2024 21:00:00;0.0295;0.0000;0.6175;0.0188;0.0002;;
04/06/2024 22:00:00;0.0321;0.0000;0.6624;0.0196;0.0004;;
04/06/2024 23:00:00;0.0204;0.0000;0.6251;0.0036;0.0003;;
04/07/2024 00:00:00;0.0162;0.0000;0.5217;0.0000;0.0005;;
04/07/2024 01:00:00;0.0162;0.0000;0.5142;0.0002;0.0005;;
04/07/2024 02:00:00;0.0162;0.0000;0.5106;0.0000;0.0004;;
04/07/2024 03:00:00;0.0161;0.0000;0.5103;0.0000;0.0003;;
04/07/2024 04:00:00;0.0161;0.0000;0.3953;0.0000;0.0002;;
04/07/2024 05:00:00;0.0161;0.0000;0.2638;0.0000;0.0220;;
04/07/2024 06:00:00;0.0225;0.0000;0.0479;0.0187;0.0335;;
04/07/2024 07:00:00;0.0233;0.0000;0.4547;0.0091;0.0335;;
04/07/2024 08:00:00;0.0177;0.0000;0.7068;0.0079;0.0336;;
04/07/2024 09:00:00;0.0165;0.0000;0.6627;0.0077;0.0338;;
04/07/2024 10:00:00;0.0165;0.0000;0.6344;0.0072;0.0336;;
04/07/2024 11:00:00;0.0163;0.0000;0.6508;0.0072;0.0279;;
04/07/2024 12:00:00;0.0162;0.0000;0.0140;0.0077;0.0345;;
04/07/2024 13:00:00;0.0164;0.0000;0.1882;0.0075;0.0344;;
04/07/2024 14:00:00;0.0230;0.0000;0.1886;0.0056;0.0351;;
04/07/2024 15:00:00;0.0810;0.0000;0.4491;0.0012;0.0339;;
04/07/2024 16:00:00;0.0163;0.0000;0.2815;0.0039;0.0398;;
04/07/2024 17:00:00;0.0163;0.0000;0.4426;0.0096;0.0537;;
04/07/2024 18:00:00;0.0163;0.0000;0.4527;0.0144;0.0360;;
04/07/2024 19:00:00;0.0163;0.0000;0.4100;0.0137;0.0340;;
04/07/2024 20:00:00;0.0163;0.0000;0.5459;0.0172;0.0353;;
04/07/2024 21:00:00;0.0163;0.0000;0.5751;0.0113;0.0209;;
04/07/2024 22:00:00;0.0162;0.0000;0.6250;0.0000;0.0004;;
04/07/2024 23:00:00;0.0162;0.0000;0.4057;0.0000;0.0003;;
04/08/2024 00:00:00;0.0163;0.0000;0.4052;0.0000;0.0004;;
04/08/2024 01:00:00;0.0162;0.0000;0.3100;0.0006;0.0007;;
04/08/2024 02:00:00;0.0162;0.0000;0.3255;0.0000;0.0003;;
04/08/2024 03:00:00;0.0162;0.0000;0.3257;0.0000;0.0002;;
04/08/2024 04:00:00;0.0161;0.0000;0.2762;0.0049;0.0002;;
04/08/2024 05:00:00;0.0203;0.0000;0.1122;0.0227;0.0180;;
04/08/2024 06:00:00;0.0598;0.0000;0.0000;0.0235;0.0164;;
04/08/2024 07:00:00;0.0162;0.0000;0.0000;0.0102;0.0610;;
04/08/2024 08:00:00;0.0161;0.0000;0.0000;0.0130;0.0586;;
04/08/2024 09:00:00;0.0251;0.0105;0.0000;0.0083;0.0705;;
04/08/2024 10:00:00;0.0195;0.0196;0.0000;0.0086;0.0886;;
04/08/2024 11:00:00;0.0233;0.0232;0.0000;0.0078;0.0848;;
04/08/2024 12:00:00;0.0175;0.0103;0.0000;0.0011;0.0427;;
04/08/2024 13:00:00;0.0272;0.0114;0.0000;0.0062;0.0474;;
04/08/2024 14:00:00;0.0569;0.0125;0.4116;0.0109;0.0801;;
04/08/2024 15:00:00;0.0462;0.0114;0.7218;0.0135;0.0798;;
04/08/2024 16:00:00;0.0220;0.0176;0.6944;0.0150;0.0839;;
04/08/2024 17:00:00;0.0245;0.0000;0.6825;0.0127;0.0333;;
04/08/2024 18:00:00;0.0244;0.0000;0.6211;0.0077;0.0002;;
04/08/2024 19:00:00;0.0232;0.0000;0.6390;0.0077;0.0002;;
04/08/2024 20:00:00;0.0188;0.0000;0.6127;0.0160;0.0063;;
04/08/2024 21:00:00;0.0182;0.0000;0.5473;0.0200;0.0295;;
04/08/2024 22:00:00;0.0163;0.0000;0.5659;0.0018;0.0003;;
04/08/2024 23:00:00;0.0162;0.0000;0.5516;0.0000;0.0005;;
04/09/2024 00:00:00;0.0162;0.0000;0.5194;0.0000;0.0004;;
04/09/2024 01:00:00;0.0162;0.0000;0.5113;0.0000;0.0003;;
04/09/2024 02:00:00;0.0162;0.0000;0.5050;0.0000;0.0010;;
04/09/2024 03:00:00;0.0161;0.0000;0.5117;0.0000;0.0003;;
04/09/2024 04:00:00;0.0179;0.0000;0.3551;0.0029;0.0002;;
04/09/2024 05:00:00;0.0251;0.0000;0.2083;0.0219;0.0003;;
04/09/2024 06:00:00;0.0299;0.0034;0.0000;0.0139;0.0003;;
04/09/2024 07:00:00;0.0161;0.0116;0.0000;0.0037;0.0003;;
04/09/2024 08:00:00;0.0168;0.0085;0.0000;0.0077;0.0317;;
04/09/2024 09:00:00;0.0199;0.0190;0.0000;0.0076;0.0802;;
04/09/2024 10:00:00;0.0161;0.0210;0.0000;0.0073;0.0808;;
04/09/2024 11:00:00;0.0161;0.0207;0.0000;0.0075;0.0803;;
04/09/2024 12:00:00;0.0161;0.0095;0.0000;0.0075;0.0831;;
04/09/2024 13:00:00;0.0252;0.0000;0.0000;0.0077;0.0849;;
04/09/2024 14:00:00;0.0216;0.0000;0.4986;0.0075;0.0003;;
04/09/2024 15:00:00;0.0172;0.0000;0.7296;0.0074;0.0004;;
04/09/2024 16:00:00;0.0163;0.0000;0.7139;0.0057;0.0001;;
04/09/2024 17:00:00;0.0163;0.0000;0.6518;0.0000;0.0002;;
04/09/2024 18:00:00;0.0163;0.0000;0.6113;0.0012;0.0006;;
04/09/2024 19:00:00;0.0163;0.0000;0.5849;0.0077;0.0005;;
04/09/2024 20:00:00;0.0163;0.0000;0.6150;0.0155;0.0002;;
04/09/2024 21:00:00;0.0163;0.0000;0.6149;0.0192;0.0004;;
04/09/2024 22:00:00;0.0163;0.0000;0.5384;0.0088;0.0004;;
04/09/2024 23:00:00;0.0163;0.0000;0.5216;0.0000;0.0007;;
04/10/2024 00:00:00;0.0163;0.0004;0.5127;0.0000;0.0005;;
04/10/2024 01:00:00;0.0162;0.0015;0.5100;0.0000;0.0006;;
04/10/2024 02:00:00;0.0162;0.0015;0.5108;0.0001;0.0006;;
04/10/2024 03:00:00;0.0162;0.0015;0.5058;0.0000;0.0007;;
04/10/2024 04:00:00;0.0162;0.0015;0.3568;0.0010;0.0002;;
04/10/2024 05:00:00;0.0161;0.0015;0.1081;0.0204;0.0061;;
04/10/2024 06:00:00;0.0182;0.0015;0.0000;0.0182;0.0371;;
04/10/2024 07:00:00;0.0163;0.0015;0.0000;0.0117;0.1266;;
04/10/2024 08:00:00;0.0161;0.0015;0.0000;0.0078;0.0745;;
04/10/2024 09:00:00;0.0161;0.0015;0.0000;0.0076;0.0414;;
04/10/2024 10:00:00;0.0161;0.0169;0.0000;0.0077;0.0676;;
04/10/2024 11:00:00;0.0162;0.0000;0.0000;0.0112;0.0770;;
04/10/2024 12:00:00;0.0161;0.0000;0.0000;0.0069;0.0525;;
04/10/2024 13:00:00;0.0162;0.0000;0.0000;0.0037;0.0143;;
04/10/2024 14:00:00;0.0164;0.0000;0.5548;0.0015;0.0002;;
04/10/2024 15:00:00;0.0163;0.0000;0.7456;0.0023;0.0002;;
04/10/2024 16:00:00;0.0180;0.0000;0.7193;0.0007;0.0002;;
04/10/2024 17:00:00;0.0205;0.0000;0.6489;0.0016;0.0002;;
04/10/2024 18:00:00;0.0164;0.0000;0.6007;0.0077;0.0002;;
04/10/2024 19:00:00;0.0164;0.0000;0.6421;0.0052;0.0008;;
04/10/2024 20:00:00;0.0164;0.0000;0.6402;0.0138;0.0004;;
04/10/2024 21:00:00;0.0176;0.0000;0.5391;0.0085;0.0051;;
04/10/2024 22:00:00;0.0211;0.0000;0.5156;0.0036;0.0006;;
04/10/2024 23:00:00;0.0162;0.0000;0.4146;0.0000;0.0007;;
04/11/2024 00:00:00;0.0162;0.0000;0.4578;0.0000;0.0006;;
04/11/2024 01:00:00;0.0162;0.0000;0.4358;0.0001;0.0006;;
04/11/2024 02:00:00;0.0162;0.0000;0.3984;0.0000;0.0006;;
04/11/2024 03:00:00;0.0162;0.0000;0.3955;0.0000;0.0004;;
04/11/2024 04:00:00;0.0162;0.0000;0.3972;0.0005;0.0010;;
04/11/2024 05:00:00;0.0161;0.0000;0.1091;0.0192;0.0010;;
04/11/2024 06:00:00;0.0211;0.0000;0.0000;0.0155;0.0003;;
04/11/2024 07:00:00;0.0212;0.0036;0.0000;0.0163;0.0128;;
04/11/2024 08:00:00;0.0161;0.0212;0.0000;0.0075;0.0343;;
04/11/2024 09:00:00;0.0159;0.0219;0.0000;0.0075;0.0332;;
04/11/2024 10:00:00;0.0161;0.0210;0.0000;0.0095;0.0330;;
04/11/2024 11:00:00;0.0162;0.0224;0.0000;0.0073;0.0616;;
04/11/2024 12:00:00;0.0245;0.0111;0.0000;0.0032;0.0261;;
04/11/2024 13:00:00;0.0279;0.0000;0.0000;0.0020;0.0002;;
04/11/2024 14:00:00;0.0840;0.0098;0.4451;0.0112;0.0283;;
04/11/2024 15:00:00;0.0264;0.0198;0.7380;0.0080;0.0838;;
04/11/2024 16:00:00;0.0234;0.0014;0.7060;0.0078;0.0859;;
04/11/2024 17:00:00;0.0234;0.0000;0.6789;0.0078;0.0826;;
04/11/2024 18:00:00;0.0237;0.0000;0.6315;0.0168;0.0867;;
04/11/2024 19:00:00;0.0280;0.0000;0.6556;0.0217;0.0795;;
04/11/2024 20:00:00;0.0169;0.0000;0.6405;0.0148;0.0002;;
04/11/2024 21:00:00;0.0164;0.0000;0.5759;0.0092;0.0377;;
04/11/2024 22:00:00;0.0164;0.0000;0.5416;0.0015;0.0005;;
04/11/2024 23:00:00;0.0163;0.0000;0.5768;0.0093;0.0325;;
04/12/2024 00:00:00;0.0163;0.0000;0.4951;0.0070;0.0005;;
04/12/2024 01:00:00;0.0163;0.0000;0.4569;0.0000;0.0003;;
04/12/2024 02:00:00;0.0162;0.0000;0.4712;0.0000;0.0004;;
04/12/2024 03:00:00;0.0162;0.0000;0.4315;0.0000;0.0002;;
04/12/2024 04:00:00;0.0162;0.0000;0.4649;0.0007;0.0002;;
04/12/2024 05:00:00;0.0162;0.0000;0.3321;0.0226;0.0003;;
04/12/2024 06:00:00;0.0205;0.0000;0.0000;0.0182;0.0120;;
04/12/2024 07:00:00;0.0221;0.0000;0.0000;0.0055;0.0005;;
04/12/2024 08:00:00;0.0161;0.0000;0.0000;0.0053;0.0480;;
04/12/2024 09:00:00;0.0211;0.0000;0.0000;0.0077;0.0797;;
04/12/2024 10:00:00;0.0270;0.0146;0.0000;0.0076;0.0796;;
04/12/2024 11:00:00;0.0227;0.0204;0.0000;0.0076;0.0709;;
04/12/2024 12:00:00;0.0216;0.0072;0.0000;0.0077;0.0344;;
04/12/2024 13:00:00;0.0263;0.0000;0.6014;0.0064;0.0352;;
04/12/2024 14:00:00;0.0273;0.0000;0.7371;0.0044;0.0164;;
04/12/2024 15:00:00;0.0231;0.0000;0.7028;0.0006;0.0001;;
04/12/2024 16:00:00;0.0235;0.0000;0.7297;0.0015;0.0002;;
04/12/2024 17:00:00;0.0176;0.0000;0.6639;0.0036;0.0002;;
04/12/2024 18:00:00;0.0164;0.0000;0.6080;0.0127;0.0003;;
04/12/2024 19:00:00;0.0164;0.0000;0.6229;0.0099;0.0003;;
04/12/2024 20:00:00;0.0164;0.0000;0.5684;0.0131;0.0004;;
04/12/2024 21:00:00;0.0165;0.0000;0.6317;0.0232;0.0004;;
04/12/2024 22:00:00;0.0163;0.0000;0.6142;0.0010;0.0003;;
04/12/2024 23:00:00;0.0163;0.0000;0.5576;0.0000;0.0003;;
04/13/2024 00:00:00;0.0163;0.0000;0.5262;0.0000;0.0002;;
04/13/2024 01:00:00;0.0163;0.0000;0.5333;0.0000;0.0003;;
04/13/2024 02:00:00;0.0162;0.0000;0.5122;0.0000;0.0003;;
04/13/2024 03:00:00;0.0162;0.0000;0.5039;0.0000;0.0002;;
04/13/2024 04:00:00;0.0162;0.0000;0.4926;0.0000;0.0002;;
04/13/2024 05:00:00;0.0163;0.0000;0.5058;0.0123;0.0002;;
04/13/2024 06:00:00;0.0317;0.0000;0.4448;0.0211;0.0002;;
04/13/2024 07:00:00;0.0215;0.0000;0.4161;0.0014;0.0003;;
04/13/2024 08:00:00;0.0240;0.0000;0.6460;0.0010;0.0010;;
04/13/2024 09:00:00;0.0192;0.0000;0.3271;0.0033;0.0002;;
04/13/2024 10:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 11:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 12:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 13:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 14:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 15:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 16:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 17:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 18:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 19:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 20:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 21:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 22:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/13/2024 23:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 00:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 01:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 02:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 03:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 04:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 05:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 06:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 07:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 08:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 09:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 10:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 11:00:00;0.0007;0.0000;0.0023;0.0000;0.0000;;
04/14/2024 12:00:00;0.0162;0.0000;0.0000;0.0000;0.0002;;
04/14/2024 13:00:00;0.0162;0.0000;0.0000;0.0000;0.0001;;
04/14/2024 14:00:00;0.0162;0.0000;0.0000;0.0000;0.0001;;
04/14/2024 15:00:00;0.0162;0.0000;0.0000;0.0000;0.0001;;
04/14/2024 16:00:00;0.0159;0.0000;0.0000;0.0000;0.0001;;
04/14/2024 17:00:00;0.0148;0.0000;0.0000;0.0000;0.0001;;
04/14/2024 18:00:00;0.0134;0.0000;0.0831;0.0028;0.0001;;
04/14/2024 19:00:00;0.0072;0.0000;0.2967;0.0099;0.0000;;
04/14/2024 20:00:00;0.0166;0.0000;0.6587;0.0161;0.0001;;
04/14/2024 21:00:00;0.0165;0.0000;0.6292;0.0091;0.0001;;
04/14/2024 22:00:00;0.0163;0.0000;0.5335;0.0015;0.0002;;
04/14/2024 23:00:00;0.0163;0.0000;0.5560;0.0046;0.0003;;
04/15/2024 00:00:00;0.0163;0.0000;0.5646;0.0000;0.0003;;
04/15/2024 01:00:00;0.0162;0.0000;0.5297;0.0001;0.0002;;
04/15/2024 02:00:00;0.0162;0.0000;0.5131;0.0000;0.0002;;
04/15/2024 03:00:00;0.0162;0.0000;0.5078;0.0000;0.0003;;
04/15/2024 04:00:00;0.0174;0.0000;0.5100;0.0020;0.0001;;
04/15/2024 05:00:00;0.0265;0.0000;0.0011;0.0233;0.0001;;
04/15/2024 06:00:00;0.0251;0.0000;0.0000;0.0179;0.0001;;
04/15/2024 07:00:00;0.0161;0.0000;0.0000;0.0120;0.0453;;
04/15/2024 08:00:00;0.0181;0.0000;0.0000;0.0077;0.0001;;
04/15/2024 09:00:00;0.0236;0.0096;0.0000;0.0129;0.0001;;
04/15/2024 10:00:00;0.0237;0.0185;0.0000;0.0143;0.0001;;
04/15/2024 11:00:00;0.0194;0.0210;0.0000;0.0010;0.0000;;
04/15/2024 12:00:00;0.0118;0.0000;0.0000;0.0004;0.0000;;
04/15/2024 13:00:00;0.0161;0.0074;0.0000;0.0005;0.0203;;
04/15/2024 14:00:00;0.0190;0.0208;0.0000;0.0006;0.0260;;
04/15/2024 15:00:00;0.0233;0.0134;0.2390;0.0007;0.0259;;
04/15/2024 16:00:00;0.0233;0.0000;0.7177;0.0021;0.0257;;
04/15/2024 17:00:00;0.0223;0.0000;0.6502;0.0043;0.0159;;
04/15/2024 18:00:00;0.0235;0.0000;0.6596;0.0130;0.0003;;
04/15/2024 19:00:00;0.0226;0.0000;0.6380;0.0196;0.0004;;
04/15/2024 20:00:00;0.0164;0.0000;0.6337;0.0096;0.0244;;
04/15/2024 21:00:00;0.0162;0.0000;0.5276;0.0073;0.0345;;
04/15/2024 22:00:00;0.0178;0.0000;0.6004;0.0021;0.0171;;
04/15/2024 23:00:00;0.0162;0.0000;0.5464;0.0027;0.0003;;
04/16/2024 00:00:00;0.0162;0.0000;0.5199;0.0000;0.0003;;
04/16/2024 01:00:00;0.0162;0.0000;0.5156;0.0001;0.0004;;
04/16/2024 02:00:00;0.0161;0.0000;0.5084;0.0000;0.0004;;
04/16/2024 03:00:00;0.0161;0.0000;0.4829;0.0000;0.0003;;
04/16/2024 04:00:00;0.0161;0.0000;0.4646;0.0000;0.0003;;
04/16/2024 05:00:00;0.0161;0.0000;0.4656;0.0001;0.0003;;
04/16/2024 06:00:00;0.0194;0.0001;0.3904;0.0135;0.0185;;
04/16/2024 07:00:00;0.0233;0.0146;0.0000;0.0110;0.0534;;
04/16/2024 08:00:00;0.0527;0.0081;0.6337;0.0162;0.0808;;
04/16/2024 09:00:00;0.0955;0.0196;0.5859;0.0155;0.0884;;
04/16/2024 10:00:00;0.0948;0.0175;0.6212;0.0151;0.0871;;
04/16/2024 11:00:00;0.0944;0.0199;0.6278;0.0145;0.0868;;
04/16/2024 12:00:00;0.0747;0.0018;0.7006;0.0120;0.0792;;
04/16/2024 13:00:00;0.0211;0.0000;0.6856;0.0005;0.0001;;
04/16/2024 14:00:00;0.0163;0.0000;0.6394;0.0018;0.0001;;
04/16/2024 15:00:00;0.0163;0.0000;0.6674;0.0015;0.0001;;
04/16/2024 16:00:00;0.0163;0.0000;0.6536;0.0001;0.0001;;
04/16/2024 17:00:00;0.0179;0.0000;0.6535;0.0068;0.0001;;
04/16/2024 18:00:00;0.0166;0.0000;0.6442;0.0148;0.0007;;
04/16/2024 19:00:00;0.0165;0.0000;0.6165;0.0159;0.0448;;
04/16/2024 20:00:00;0.0164;0.0000;0.5704;0.0168;0.0371;;
04/16/2024 21:00:00;0.0227;0.0000;0.5993;0.0141;0.0354;;
04/16/2024 22:00:00;0.0177;0.0000;0.4221;0.0016;0.0192;;
04/16/2024 23:00:00;0.0163;0.0000;0.4062;0.0000;0.0004;;
04/17/2024 00:00:00;0.0163;0.0000;0.4036;0.0000;0.0005;;
04/17/2024 01:00:00;0.0162;0.0000;0.4076;0.0000;0.0004;;
04/17/2024 02:00:00;0.0162;0.0000;0.3999;0.0000;0.0003;;
04/17/2024 03:00:00;0.0162;0.0000;0.3991;0.0001;0.0004;;
04/17/2024 04:00:00;0.0162;0.0000;0.3965;0.0005;0.0007;;
04/17/2024 05:00:00;0.0162;0.0000;0.2605;0.0198;0.0004;;
04/17/2024 06:00:00;0.0208;0.0000;0.0000;0.0166;0.0003;;
04/17/2024 07:00:00;0.0232;0.0069;0.0000;0.0086;0.0225;;
04/17/2024 08:00:00;0.0296;0.0127;0.0000;0.0029;0.0123;;
04/17/2024 09:00:00;0.0221;0.0088;0.0000;0.0039;0.0001;;
04/17/2024 10:00:00;0.0166;0.0170;0.0000;0.0147;0.0001;;
04/17/2024 11:00:00;0.0160;0.0201;0.0000;0.0145;0.0001;;
04/17/2024 12:00:00;0.0161;0.0069;0.0000;0.0114;0.0369;;
04/17/2024 13:00:00;0.0176;0.0000;0.0000;0.0010;0.0015;;
04/17/2024 14:00:00;0.0241;0.0000;0.4206;0.0045;0.0001;;
04/17/2024 15:00:00;0.0241;0.0000;0.7158;0.0022;0.0001;;
04/17/2024 16:00:00;0.0243;0.0000;0.6569;0.0003;0.0001;;
04/17/2024 17:00:00;0.0198;0.0000;0.6482;0.0002;0.0003;;
04/17/2024 18:00:00;0.0164;0.0000;0.6458;0.0072;0.0003;;
04/17/2024 19:00:00;0.0164;0.0000;0.6497;0.0076;0.0003;;
04/17/2024 20:00:00;0.0164;0.0000;0.6307;0.0074;0.0002;;
04/17/2024 21:00:00;0.0182;0.0000;0.5810;0.0166;0.0002;;
04/17/2024 22:00:00;0.0164;0.0000;0.6084;0.0099;0.0261;;
04/17/2024 23:00:00;0.0163;0.0000;0.5320;0.0040;0.0002;;
04/18/2024 00:00:00;0.0162;0.0000;0.5401;0.0000;0.0003;;
04/18/2024 01:00:00;0.0163;0.0000;0.5444;0.0000;0.0004;;
04/18/2024 02:00:00;0.0162;0.0000;0.5242;0.0000;0.0002;;
04/18/2024 03:00:00;0.0162;0.0000;0.5300;0.0000;0.0002;;
04/18/2024 04:00:00;0.0162;0.0000;0.4446;0.0012;0.0002;;
04/18/2024 05:00:00;0.0161;0.0000;0.2088;0.0184;0.0004;;
04/18/2024 06:00:00;0.0194;0.0000;0.0000;0.0163;0.0002;;
04/18/2024 07:00:00;0.0218;0.0000;0.0000;0.0174;0.0369;;
04/18/2024 08:00:00;0.0161;0.0000;0.0000;0.0077;0.0363;;
04/18/2024 09:00:00;0.0161;0.0000;0.0000;0.0079;0.0516;;
04/18/2024 10:00:00;0.0161;0.0215;0.0000;0.0081;0.0794;;
04/18/2024 11:00:00;0.0161;0.0215;0.0000;0.0073;0.0972;;
04/18/2024 12:00:00;0.0161;0.0154;0.0000;0.0018;0.0781;;
04/18/2024 13:00:00;0.0179;0.0087;0.0000;0.0019;0.0001;;
04/18/2024 14:00:00;0.0188;0.0143;0.5257;0.0103;0.0803;;
04/18/2024 15:00:00;0.0163;0.0220;0.6232;0.0148;0.0859;;
04/18/2024 16:00:00;0.0163;0.0020;0.6047;0.0145;0.0870;;
04/18/2024 17:00:00;0.0236;0.0000;0.6066;0.0150;0.0918;;
